🌏｜CCTV央视频道,#genre#
DJ《等爱》,https://vd2.bdstatic.com/mda-mfhh1e0hwq212rrt/sc/h264/1623988905898256147/mda-mfhh1e0hwq212rrt.mp4#
DJ《醉过多少回》,https://vd4.bdstatic.com/mda-megp46e98a4f2b9g/sc/h264/1621239560364992817/mda-megp46e98a4f2b9g.mp4#
DJ小鱼儿 - 如果你真的要离开 (DJ加快版),https://vd4.bdstatic.com/mda-mfh4rq9drsza8gf9/1080p/cae_h264/1623987066817324460/mda-mfh4rq9drsza8gf9.mp4#
DJ情歌《爱情迷了路》,https://vd4.bdstatic.com/mda-mdbrb7fns70avrmt/1080p/cae_h264/1618222287/mda-mdbrb7fns70avrmt.mp4#
《忘川彼岸DJ》,https://vd2.bdstatic.com/mda-md2eyfntemujuft5/1080p/cae_h264/1617446472/mda-md2eyfntemujuft5.mp4#
DJ音乐舞曲《一千个轮回》,https://vd4.bdstatic.com/mda-mdu1939m1muvhme3/1080p/cae_h264/1619662287022848524/mda-mdu1939m1muvhme3.mp4#
DJ 最美不过你的微笑,https://vd4.bdstatic.com/mda-mhs2qjdmkjz2rb7g/sc/cae_h264/1630029534870787600/mda-mhs2qjdmkjz2rb7g.mp4#
DJ 流浪兄弟,https://vd2.bdstatic.com/mda-mhrdtax1km0idkc5/1080p/cae_h264/1629972852606533219/mda-mhrdtax1km0idkc5.mp4#
车载DJ《多年以后》,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4#
百花香(抖音DJ版),https://vd4.bdstatic.com/mda-mdsd1z3wbqeeyumq/fhd/cae_h264_nowatermark/1620021906658368673/mda-mdsd1z3wbqeeyumq.mp4#
经典老歌DJ舞曲七首,https://vd2.bdstatic.com/mda-mhwbtsnrmm6v6x5r/sc/cae_h264/1630403250895754314/mda-mhwbtsnrmm6v6x5r.mp4#
精选五首DJ男声串烧,https://vd2.bdstatic.com/mda-maqfk730tsig88wr/v2-hknm/1080p/mda-maqfk730tsig88wr.mp4#
韩可可《错位时空》DJ版,https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4#
忘记你需要多久(DJ小鱼儿版),https://vd2.bdstatic.com/mda-mc1sm1r5s9azchjv/v1-cae/1080p/mda-mc1sm1r5s9azchjv.mp4#
抖音热歌《大风吹+夜夜夜漫长》,https://vdse.bdstatic.com//13da18e12728e9d7849f6589a3070b4c.mp4#
一夜火爆i网络DJ舞曲,https://vdse.bdstatic.com//692b9306c06b72d223c9d714f8ebe579.mp4#
2021年最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4#
2021年网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4#
2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4#
6首DJ情歌,https://vdse.bdstatic.com//e0ad4d203cd7d7ffa943544c8d2ddbd3.mp4#
几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4#
精选6首DJ情歌,https://vdse.bdstatic.com//2ead9cf04f5e9e3a99eea79534c3c104.mp4#
酒吧DJ舞曲,https://vdse.bdstatic.com//5208fb24e1d76b0e81f992e91537f086.mp4#
花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4
DJ舞曲,https://vd2.bdstatic.com/mda-ncp5ggtppe1c0gw0/720p/h264_delogo/1648094099072851708/mda-ncp5ggtppe1c0gw0.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-b75fb95e3bd44e8af5cc964483db1b1a&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=12262793352915624883&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=2303&split=1993062&dt=0&nt=0&kpdl=1&h265_m=-1&klogid=0000000000000000&kapid=1&psp=1&psk=8&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
DJ舞曲,https://vd2.bdstatic.com/mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-4a2d27d50015d19f3ed5cf5fbc261f79&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=4192073541598205553&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=1420&split=1235330&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=c770aa16cadb579d&kapid=1&psp=1&psk=68&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
DJ舞曲,https://vd2.bdstatic.com/mda-nchdvhumb9t222dt/720p/h264_delogo/1647597232402077616/mda-nchdvhumb9t222dt.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-355c817c82d5b57396302bd3461bac2c&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=7721459444580608676&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=2380&split=2030320&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=1b51c89b2702d8cc&kapid=1&psp=1&psk=64&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
7 DJ舞曲,https://vd2.bdstatic.com/mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-4a2d27d50015d19f3ed5cf5fbc261f79&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=4192073541598205553&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=1420&split=1235330&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=c770aa16cadb579d&kapid=1&psp=1&psk=1028&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
DJ  无情书,https://vd3.bdstatic.com/mda-kkikg9rzshuhcxwy/v1-cae/sc/mda-kkikg9rzshuhcxwy.mp4
DJ版《秒针》,https://vd3.bdstatic.com/mda-ncceyqpywz4ttnzk/720p/h264_delogo/1647167736192140920/mda-ncceyqpywz4ttnzk.mp4我在你眼里到底算什么-车载夜店音乐DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]我在你眼里到底算什么-车载夜店音乐DJ视频[独].mp4
无处安放的心-楼文建-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]无处安放的心-楼文建-车载音乐精品美女夜店DJ视频[独].mp4
我到底错哪里-崔伟立-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]我到底错哪里-崔伟立-车载音乐精品美女夜店DJ视频[独].mp4
伤雪-九天-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]伤雪-九天-车载音乐精品美女夜店DJ视频[独].mp4
夜蝶-孙艺琪-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]夜蝶-孙艺琪-车载音乐精品美女夜店DJ视频[独].mp4
夜场铺垫热播流行音乐-车载DJ音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2019/车载视频/DJ热舞视频/2019-01/2019-01-10/[Avi]日本夜店现场中文热舞DJ视频歌曲_凉凉_车载音乐DJ夜店精选视频.mp4
2021动感音乐旋律-车载DJ音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2017/车载视频/DJ热舞视频/2018/2018-12/2018-12-08/[Avi]午夜DJ_王绎龙_车载音乐DJ夜店精选视频[独].mp4
全程舒服车载音乐视频-车载DJ音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2019/车载视频/DJ热舞视频/2019-01/2019-01-10/[Avi]亲爱的你别走三点式美女水里劲舞DJ视频MV_车载音乐DJ夜店精选视频.mp4
跳舞节奏音乐视频-车载DJ音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2013/车载视频/DJ舞曲视频/2015/2015-11/2015-11-05/Mp4_疯狂夜店美女热舞【杀阡陌】夜店歌曲DJMV .mp4
抖音车载热曲视频-车载DJ音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2013/车载视频/DJ舞曲视频/2015/2015-11/2015-11-04/Mp4_夜店现场美女蹦迪视频【一个耐不住寂寞的人】好听的DJMV舞曲.mp4
精选92KK音乐车载视频-车载DJ音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2019/车载视频/DJ热舞视频/2019-01/2019-01-10/[Avi]日本酒吧视频热舞DJ歌曲_弄虚作假_车载音乐DJ夜店精选视频.mp4
酒梦-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]酒梦-车载DJ热舞音乐美女跳舞视频[独].mp4
爱情不是传说-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]爱情不是传说-车载DJ热舞音乐美女跳舞视频[独].mp4
你曾对天发过誓-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]你曾对天发过誓-车载DJ热舞音乐美女跳舞视频[独].mp4
初恋情人-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]初恋情人-车载DJ热舞音乐美女跳舞视频[独].mp4
爱情错觉你-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]爱情错觉你-车载DJ热舞音乐美女跳舞视频[独].mp4
我要找到你-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]我要找到你-车载DJ热舞音乐美女跳舞视频[独].mp4
晴天-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]晴天-车载DJ热舞音乐美女跳舞视频[独].mp4
DISCO音乐视频-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2017/车载视频/DJ热舞视频/2018/2018-06/2018-06-27/放过自己-庄心妍-车载音乐劲爆DJ热舞视频[独家].mp4
我这一生-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]我这一生-车载DJ热舞音乐美女跳舞视频[独].mp4
相思成灾-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]相思成灾-车载DJ热舞音乐美女跳舞视频[独].mp4
包房专嗨音乐视频-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-08/2020-08-22/[Mp4]三月里的小雨-王恰恰-车载DJ音乐精品美女热舞DJ视频[独].mp4
抖音热播榜私货旋律慢摇音乐-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-03/2020-03-09/[Mp4]风小筝-别丢下我不管-车载DJ音乐精品美女热舞DJ视频[独].mp4
夜夜酒局举杯视频-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2017/车载视频/DJ热舞视频/2018/2018-09/2018-09-24/[Avi]问禅师(Dj何鹏)-冷漠vs赵小兵-车载音乐精品DJ美女热舞视频[独].mp4
车载伤感音乐视频-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-03/2020-03-09/[Mp4]张宇-给你们-车载DJ音乐精品美女热舞DJ视频[独].mp4
一地伤悲-草根哥哥-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]一地伤悲-草根哥哥-车载音乐精品美女夜店DJ视频[独] .mp4
不要让悲伤逆流成河-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]不要让悲伤逆流成河-车载DJ热舞音乐美女跳舞视频[独].mp4
怀旧夜场音乐视频-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-03/2020-03-09/[Mp4]收不回的爱dj[FZ方丈-Z天爱]DJ小鱼儿-车载DJ音乐精品美女热舞DJ视频[独].mp4
车载伤感音乐视频-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2017/车载视频/DJ舞曲视频/2017/2017-09/2017-09-11/Avi_酒吧现场DJ视频美女热舞【感觉自己萌萌哒】_车载MV视频.mp4
花儿哪有阿妹俏-唐媛-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]花儿哪有阿妹俏-唐媛-车载音乐精品美女夜店DJ视频[独].mp4
百听不腻的汽车音乐-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-08/2020-08-22/[Mp4]备爱[浪子康]-车载DJ音乐精品美女热舞DJ视频[独].mp4
2021最强旋律音乐视频-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-03/2020-03-11/[Mp4]曾沛慈-一个人想着一个人车载DJ音乐精品美女热舞DJ视频[独].mp4
水中花-谭咏麟-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]水中花-谭咏麟-车载音乐精品美女夜店DJ视频[独].mp4
海盗和水手-杭娇-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]海盗和水手-杭娇-车载音乐精品美女夜店DJ视频[独].mp4
一路向北-冷漠-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]一路向北-冷漠-车载音乐精品美女夜店DJ视频[独].mp4
下辈子不一定还能遇见你-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]下辈子不一定还能遇见你-车载DJ热舞音乐美女跳舞视频[独].mp4
伤感情歌车载音乐视频-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-08/2020-08-22/[Mp4]沈浩天-冬天不在-车载DJ音乐精品美女热舞DJ视频[独].mp4
归来是故乡-车载DJ热舞音乐美女跳舞视频,http://listen.92kk.com:8811//2021/车载视频/2021-09/2021-09-16/[Mp4]归来是故乡-车载DJ热舞音乐美女跳舞视频[独].mp4
嗨瑶网热门歌曲-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2017/车载视频/DJ热舞视频/2018/2018-06/2018-06-14/好久不见-杨永聪-车载音乐DJ热舞视频[独家].mp4
酒吧派对视频-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2017/车载视频/DJ热舞视频/2018/2018-04/2018-04-14/等到山花开-蓝琪儿(DJ何鹏)-车载音乐精品热舞DJ视频[独家].mp4
包房经典旋律音乐视频-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-08/2020-08-22/[Mp4]Lambert野小马-你走以后-车载DJ音乐精品美女热舞DJ视频[独].mp4
全网热播车载音乐-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-03/2020-03-11/[Mp4]爱你-邓紫棋-车载DJ音乐精品美女热舞DJ视频[独].mp4
夜场铺垫热播流行音乐-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-03/2020-03-09/[Mp4]海生-情一动心就痛-DJ-Lan-车载DJ音乐精品美女热舞DJ视频[独].mp4
爱过以后才明白-小倩-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]爱过以后才明白-小倩-车载音乐精品美女夜店DJ视频[独].mp4
爱情主演-莫小姐-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]爱情主演-莫小姐-车载音乐精品美女夜店DJ视频[独].mp4
断肠的毒散-薄云天_张晴儿-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]断肠的毒散-薄云天_张晴儿-车载音乐精品美女夜店DJ视频[独] .mp4
为何相爱在两地-曾明-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]为何相爱在两地-曾明-车载音乐精品美女夜店DJ视频[独].mp4
别让岁月磨没勇敢的心-王龙-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]别让岁月磨没勇敢的心-王龙-车载音乐精品美女夜店DJ视频[独].mp4
还是做朋友-逍遥-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]还是做朋友-逍遥-车载音乐精品美女夜店DJ视频[独].mp4
魔鬼中的天使-田馥甄-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]魔鬼中的天使-田馥甄-车载音乐精品美女夜店DJ视频[独].mp4
情歌唱给自己听-许佳慧-车载音乐精品美女夜店DJ视频[独]·,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]情歌唱给自己听-许佳慧-车载音乐精品美女夜店DJ视频[独]·.mp4
如兄如弟-四哥-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]如兄如弟-四哥-车载音乐精品美女夜店DJ视频[独].mp4
发光-蔡志远-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]发光-蔡志远-车载音乐精品美女夜店DJ视频[独].mp4
江湖酒-关剑-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]江湖酒-关剑-车载音乐精品美女夜店DJ视频[独].mp4
最简单的情话-樊少华、张怡诺-车载音乐精品美女打碟DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]最简单的情话-樊少华、张怡诺-车载音乐精品美女打碟DJ视频[独].mp4
梦中月-贺敬轩-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]梦中月-贺敬轩-车载音乐精品美女夜店DJ视频[独].mp4
美梦-梁剑东-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]美梦-梁剑东-车载音乐精品美女夜店DJ视频[独].mp4
各自为战-浩纹-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]各自为战-浩纹-车载音乐精品美女夜店DJ视频[独].mp4
遗憾-是你大哥阿-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]遗憾-是你大哥阿-车载音乐精品美女夜店DJ视频[独].mp4
习惯失眠-黑雄-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]习惯失眠-黑雄-车载音乐精品美女夜店DJ视频[独].mp4
赵鑫[想哭]-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-03/2020-03-09/[Mp4]赵鑫[想哭]-车载DJ音乐精品美女热舞DJ视频[独].mp4
对对对讲得对-肖遥-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]对对对讲得对-肖遥-车载音乐精品美女夜店DJ视频[独].mp4
舞动健康-贾洪冬-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]舞动健康-贾洪冬-车载音乐精品美女夜店DJ视频[独].mp4
别说无所谓-小曼-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]别说无所谓-小曼-车载音乐精品美女夜店DJ视频[独].mp4
想哭-赵鑫-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]想哭-赵鑫-车载音乐精品美女夜店DJ视频[独].mp4
半点心-草蜢-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]半点心-草蜢-车载音乐精品美女夜店DJ视频[独] .mp4
男人的担当-雷瀚-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]男人的担当-雷瀚-车载音乐精品美女夜店DJ视频[独] .mp4
为了明天-常柏山-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]为了明天-常柏山-车载音乐精品美女夜店DJ视频[独].mp4
安河桥-宋冬野-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]安河桥-宋冬野-车载音乐精品美女夜店DJ视频[独].mp4
午夜情人-王妤兮-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]午夜情人-王妤兮-车载音乐精品美女夜店DJ视频[独].mp4
时间解了酒解不了寂寞-张津涤-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]时间解了酒解不了寂寞-张津涤-车载音乐精品美女夜店DJ视频[独].mp4
说谎的爱人-王杰-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]说谎的爱人-王杰-车载音乐精品美女夜店DJ视频[独] .mp4
给不起就别承诺-音萌萌VS林秋风-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]给不起就别承诺-音萌萌VS林秋风-车载音乐精品美女夜店DJ视频[独].mp4
左手烟右手酒DJ,http://st.chaoyindj.com//zwmtv2016/%E9%9B%AA%E5%8D%81%E9%83%8E%20-%20%E5%B7%A6%E6%89%8B%E6%8B%BF%E7%83%9F%E5%8F%B3%E6%89%8B%E9%85%92(DJ%E4%BD%95%E9%B9%8F%E7%89%88)%E6%89%93%E7%A2%9F%E9%AB%98%E6%B8%85%E8%A7%86%E9%A2%91.mp4
东莞3星酒吧劲爆,https://vd3.bdstatic.com/mda-nc91jug6hru2kas8/sc/cae_h264_delogo/1646878042944090737/mda-nc91jug6hru2kas8.mp4
5首甜美情歌DJ舞曲,https://vd2.bdstatic.com/mda-ncj60e3b0qg7awgs/sc/cae_h264_delogo/1647772036361997399/mda-ncj60e3b0qg7awgs.mp4韩国DJ Soda Remix 2021 电音,https://vd3.bdstatic.com/mda-mev3hw0htz28h5wn/1080p/cae_h264/1622343504467773766/mda-mev3hw0htz28h5wn.mp4
DJ女驸马,https://vd3.bdstatic.com/mda-mkc73kvdz3q3xwaw/fhd/cae_h264_nowatermark/1636904021328088500/mda-mkc73kvdz3q3xwaw.mp4 

MTV频道,#genre#
3号[853*480],http://em.21dtv.com/songs/60110002.mkv
2号[853*480],http://em.21dtv.com/songs/60110001.mkv
1号[720*540],http://em.21dtv.com/songs/60110000.mkv
4号[854*480],http://em.21dtv.com/songs/60110003.mkv
7号[853*480],http://em.21dtv.com/songs/60110006.mkv
5号[854*480],http://em.21dtv.com/songs/60110004.mkv
8号[853*480],http://em.21dtv.com/songs/60110007.mkv
6号[854*480],http://em.21dtv.com/songs/60110005.mkv
9号[853*480],http://em.21dtv.com/songs/60110008.mkv
10号[853*480],http://em.21dtv.com/songs/60110009.mkv



NewTV频道,#genre#
军事评论,http://39.134.65.166/PLTV/88888888/224/3221225535/1.m3u8
动作电影,http://39.134.65.164/PLTV/88888888/224/3221225555/1.m3u8
惊悚悬疑,http://39.134.65.166/PLTV/88888888/224/3221225553/1.m3u8
农业致富,http://39.134.65.166/PLTV/88888888/224/3221225552/1.m3u8
古装剧场,http://39.134.65.164/PLTV/88888888/224/3221225524/1.m3u8
热播精选,http://39.134.65.166/PLTV/88888888/224/3221225521/1.m3u8
军旅剧场,http://39.134.65.164/PLTV/88888888/224/3221225560/1.m3u8
超级电视剧,http://39.134.65.164/PLTV/88888888/224/3221225637/1.m3u8
精品大剧,http://39.134.65.166/PLTV/88888888/224/3221225536/1.m3u8
精品体育,http://39.134.65.166/PLTV/88888888/224/3221225526/1.m3u8
超级电影,http://39.134.65.164/PLTV/88888888/224/3221225644/1.m3u8
精品纪录,http://39.134.65.166/PLTV/88888888/224/3221225545/1.m3u8
金牌综艺,http://39.134.65.166/PLTV/88888888/224/3221225525/1.m3u8
潮妈辣婆,http://39.134.65.166/PLTV/88888888/224/3221225542/1.m3u8
超级体育,http://39.134.65.164/PLTV/88888888/224/3221225635/1.m3u8
武搏世界,http://39.134.65.166/PLTV/88888888/224/3221225547/1.m3u8
中国功夫,http://39.134.65.164/PLTV/88888888/224/3221225604/1.m3u8
爱情喜剧,http://39.134.65.166/PLTV/88888888/224/3221225533/1.m3u8
超级综艺,http://39.134.65.164/PLTV/88888888/224/3221225642/1.m3u8
精品综合,http://39.134.65.166/PLTV/88888888/224/3221225550/1.m3u8
爱情喜剧,http://111.40.196.25/PLTV/88888888/224/3221225616/index.m3u8
